Date,Open,High,Low,Close,Adj Close,Volume
1998-11-12,20.756250,20.937500,20.262501,20.799999,14.579808,247200
1998-11-13,20.625000,20.875000,20.375000,20.600000,14.439620,495200
1998-11-16,20.387501,20.625000,20.250000,20.531250,14.391428,239600
1998-11-17,20.750000,21.718750,20.531250,21.299999,14.930283,879600
1998-11-18,21.500000,21.975000,21.375000,21.625000,15.158099,558000
1998-11-19,21.593750,21.681250,20.818750,20.837500,14.606095,353600
1998-11-20,20.906250,21.118750,20.475000,20.650000,14.474666,279200
1998-11-23,20.450001,20.575001,20.062500,20.368750,14.277527,246000
1998-11-24,20.200001,20.500000,20.012501,20.375000,14.281905,425200
1998-11-25,40.750000,40.750000,40.750000,40.750000,28.563810,0
1998-11-26,19.693750,19.875000,19.262501,19.381250,13.585335,221200
1998-11-27,19.312500,19.475000,18.631250,18.750000,13.142857,565200
1998-11-30,18.375000,18.743750,17.812500,18.737499,13.134097,466400
1998-12-01,18.993750,18.993750,17.706249,18.075001,12.669719,582400
1998-12-02,18.375000,18.750000,18.256250,18.549999,13.002666,561200
1998-12-03,18.549999,18.706249,18.387501,18.625000,13.055242,130000
1998-12-04,18.562500,18.737499,18.387501,18.625000,13.055242,308400
1998-12-07,18.625000,19.187500,18.562500,19.081249,13.375051,466400
1998-12-08,18.968750,19.875000,18.781250,19.700001,13.808765,295600
1998-12-09,19.575001,19.737499,19.312500,19.468750,13.646669,262800
1998-12-10,19.500000,19.662500,19.406250,19.437500,13.624766,143200
1998-12-11,19.625000,19.706249,19.450001,19.625000,13.756189,188000
1998-12-14,19.625000,20.093750,19.625000,19.812500,13.887622,252400
1998-12-15,19.750000,19.762501,19.131250,19.293751,13.524001,248800
1998-12-16,19.362499,19.612499,19.006250,19.581249,13.725526,189200
1998-12-17,18.981251,19.356251,18.937500,19.125000,13.405719,228000
1998-12-18,19.125000,19.293751,19.018749,19.256250,13.497718,145200
1998-12-21,19.493750,20.250000,19.493750,20.250000,14.194291,219200
1998-12-22,20.125000,20.612499,19.768749,20.299999,14.229332,270800
1998-12-23,21.031250,21.031250,20.000000,20.000000,14.019049,391600
1998-12-24,20.006250,20.125000,19.756250,20.000000,14.019049,320000
1998-12-25,40.000000,40.000000,40.000000,40.000000,28.038097,0
1998-12-28,20.375000,20.812500,20.143749,20.674999,14.492192,504800
1998-12-29,20.062500,20.612499,20.062500,20.500000,14.369528,373600
1998-12-30,20.987499,21.250000,20.750000,21.225000,14.877716,292000
1998-12-31,21.375000,21.481251,20.625000,20.625000,14.457143,146400
1999-01-01,20.500000,20.812500,20.500000,20.750000,14.544766,101200
1999-01-04,20.875000,21.237499,20.850000,20.987499,14.711240,172000
1999-01-05,20.718750,20.750000,20.400000,20.625000,14.457143,532800
1999-01-06,21.212500,22.187500,21.000000,22.125000,15.508571,650800
1999-01-07,23.375000,23.900000,23.000000,23.900000,16.752762,1424800
1999-01-08,25.093750,25.375000,24.437500,25.250000,17.699049,1812400
1999-01-11,26.100000,26.100000,24.125000,24.125000,16.910477,842000
1999-01-12,23.762501,23.875000,22.506250,22.887501,16.043049,965600
1999-01-13,23.006250,23.556250,23.006250,23.337500,16.358479,222400
1999-01-14,22.768749,23.612499,22.662500,23.562500,16.516191,254800
1999-01-15,23.937500,24.125000,22.750000,22.762501,15.955425,243200
1999-01-18,22.656250,23.112499,22.256250,22.881250,16.038670,140800
1999-01-19,23.125000,23.250000,22.125000,22.125000,15.508571,435200
1999-01-20,22.125000,22.125000,22.125000,22.125000,15.508571,0
1999-01-21,22.375000,23.250000,22.125000,23.181250,16.248951,472400
1999-01-22,23.593750,23.593750,22.437500,23.125000,16.209524,745600
1999-01-25,22.500000,23.362499,22.375000,22.750000,15.946666,361200
1999-01-26,22.750000,22.750000,22.750000,22.750000,15.946666,0
1999-01-27,23.368750,23.750000,23.125000,23.312500,16.340954,334000
1999-01-28,23.468750,23.625000,23.000000,23.006250,16.126289,128400
1999-01-29,23.112499,23.212500,22.875000,22.875000,16.034288,206400
1999-02-01,22.812500,23.125000,22.400000,22.656250,15.880955,328000
1999-02-02,22.537500,22.799999,22.125000,22.250000,15.596191,453600
1999-02-03,23.112499,23.112499,22.125000,22.162500,15.534856,186800
1999-02-04,22.375000,22.937500,22.125000,22.218750,15.574286,326000
1999-02-05,22.250000,22.799999,22.125000,22.687500,15.902856,216000
1999-02-08,22.762501,22.775000,22.187500,22.250000,15.596191,240400
1999-02-09,21.962500,22.750000,21.631250,22.406250,15.705715,284400
1999-02-10,23.924999,24.200001,23.318750,24.200001,16.963051,343968
1999-02-11,26.062500,26.062500,24.562500,24.875000,17.436188,965216
1999-02-12,25.250000,25.250000,24.075001,24.750000,17.348574,639408
1999-02-15,25.750000,26.731251,25.000000,26.731251,18.737333,1607520
1999-02-16,27.062500,28.875000,27.062500,28.875000,20.240000,1672752
1999-02-17,31.125000,31.187500,30.062500,31.187500,21.860956,1741568
1999-02-18,32.750000,32.875000,29.625000,29.625000,20.765715,1883616
1999-02-19,30.237499,31.750000,28.125000,30.500000,21.379047,2467488
1999-02-22,31.843750,32.112499,29.087500,29.281250,20.524763,1135560
1999-02-23,28.500000,30.000000,28.500000,29.625000,20.765715,1599088
1999-02-24,30.250000,30.375000,29.637501,30.312500,21.247622,356072
1999-02-25,30.250000,30.500000,29.443750,30.218750,21.181906,318904
1999-02-26,29.987499,30.018749,29.250000,29.525000,20.695618,331128
1999-03-01,29.125000,31.000000,28.525000,30.625000,21.466669,997976
1999-03-02,61.250000,61.250000,61.250000,61.250000,42.933338,0
1999-03-03,32.500000,33.075001,31.500000,31.500000,22.080004,2725280
1999-03-04,31.162500,31.437500,30.000000,30.387501,21.300192,560880
1999-03-05,30.125000,32.656250,30.125000,31.750000,22.255241,1246552
1999-03-08,33.625000,33.625000,30.937500,31.037500,21.755812,1372032
1999-03-09,30.937500,32.500000,30.937500,32.125000,22.518093,1372368
1999-03-10,34.625000,34.625000,31.012501,31.750000,22.255241,2527904
1999-03-11,31.256250,33.500000,31.256250,31.750000,22.255241,1396200
1999-03-12,31.875000,32.424999,31.375000,31.612499,22.158859,723128
1999-03-15,31.250000,31.924999,31.243750,31.243750,21.900385,466768
1999-03-16,31.250000,31.562500,29.375000,29.768749,20.866480,1057080
1999-03-17,30.006250,30.975000,29.250000,30.112499,21.107430,539408
1999-03-18,30.125000,30.250000,29.812500,30.250000,21.203808,136808
1999-03-19,30.500000,30.500000,28.643749,29.243750,20.498476,285312
1999-03-22,29.006250,29.375000,28.125000,28.725000,20.134861,215544
1999-03-23,28.625000,29.250000,27.793751,28.500000,19.977144,377408
1999-03-24,29.000000,30.781250,28.900000,30.625000,21.466669,861232
1999-03-25,31.181250,31.181250,29.625000,29.750000,20.853336,159720
1999-03-26,29.625000,29.625000,27.656250,28.256250,19.806286,322728
1999-03-29,56.512501,56.512501,56.512501,56.512501,39.612572,0
1999-03-30,28.500000,28.750000,27.318750,27.750000,19.451431,555672
1999-03-31,28.487499,29.975000,27.462500,28.250000,19.801910,825624
1999-04-01,28.500000,29.625000,28.487499,28.625000,20.064766,936136
1999-04-02,28.625000,28.625000,28.625000,28.625000,20.064766,0
1999-04-05,27.000000,28.000000,26.506250,27.174999,19.048380,365520
1999-04-06,26.875000,27.112499,25.625000,27.112499,19.004566,384640
1999-04-07,26.250000,27.312500,26.250000,26.381250,18.492004,197384
1999-04-08,26.231251,26.625000,26.125000,26.468750,18.553335,37024
1999-04-09,25.937500,26.375000,25.250000,25.443750,17.834858,166640
1999-04-12,25.250000,25.837500,24.000000,25.512501,17.883049,137592
1999-04-13,25.362499,25.450001,24.968750,25.125000,17.611431,117656
1999-04-14,25.125000,25.125000,25.125000,25.125000,17.611431,0
1999-04-15,23.912500,24.875000,23.875000,24.631250,17.265335,104392
1999-04-16,24.987499,26.606251,24.881250,26.606251,18.649715,1004144
1999-04-19,26.806250,27.543751,25.625000,27.500000,19.276190,487496
1999-04-20,28.000000,29.700001,27.443750,29.700001,20.818287,301024
1999-04-21,30.750000,31.125000,29.943750,30.625000,21.466669,323568
1999-04-22,32.375000,33.075001,29.131250,30.231251,21.190666,1499144
1999-04-23,31.093750,31.093750,28.750000,29.875000,20.940956,349744
1999-04-26,27.500000,28.375000,27.487499,27.487499,19.267426,250336
1999-04-27,54.974998,54.974998,54.974998,54.974998,38.534851,0
1999-04-28,26.837500,29.250000,26.750000,27.762501,19.460194,560048
1999-04-29,28.225000,29.987499,27.900000,29.987499,21.019814,677800
1999-04-30,30.612499,30.875000,27.837500,27.906250,19.560955,554968
1999-05-03,28.562500,28.562500,27.562500,27.562500,19.320000,160288
1999-05-04,27.750000,28.356251,27.450001,27.943750,19.587236,302376
1999-05-05,28.375000,30.000000,28.200001,28.200001,19.766857,325112
1999-05-06,29.118750,30.000000,28.250000,28.725000,20.134861,1102960
1999-05-07,29.112499,31.025000,29.006250,30.500000,21.379047,1103240
1999-05-10,31.031250,31.031250,29.500000,29.875000,20.940956,488544
1999-05-11,30.218750,31.237499,29.750000,30.531250,21.400951,840160
1999-05-12,31.375000,32.487499,29.443750,30.375000,21.291431,3688992
1999-05-13,31.125000,31.687500,30.818750,31.125000,21.817146,1424016
1999-05-14,31.500000,32.937500,31.250000,32.250000,22.605719,4207120
1999-05-17,32.687500,33.687500,30.875000,32.125000,23.008589,3338712
1999-05-18,32.262501,32.681252,31.937500,32.000000,22.919064,1078672
1999-05-19,32.062500,32.237499,31.193750,31.475000,22.543047,762840
1999-05-20,31.062500,31.500000,30.312500,30.375000,21.755203,550624
1999-05-21,30.125000,31.100000,28.500000,29.062500,20.815165,615624
1999-05-24,28.924999,30.000000,28.000000,29.956249,21.455286,695616
1999-05-25,29.600000,30.500000,29.562500,29.750000,21.307568,454056
1999-05-26,29.812500,30.062500,27.875000,28.437500,20.367523,770960
1999-05-27,28.600000,28.875000,26.168751,26.168751,18.742605,545800
1999-05-28,25.037500,26.500000,24.625000,26.243750,18.796318,1401624
1999-05-31,26.862499,28.187500,26.500000,27.700001,19.839315,1747184
1999-06-01,27.125000,27.250000,25.487499,26.375000,18.890322,2176944
1999-06-02,26.500000,27.487499,26.137501,27.312500,19.561783,940984
1999-06-03,27.500000,29.000000,27.318750,28.031250,20.076563,924784
1999-06-04,29.375000,30.275000,29.375000,29.375000,21.038986,2352960
1999-06-07,29.487499,30.174999,28.531250,28.625000,20.501820,468776
1999-06-08,28.093750,29.375000,27.918751,28.506250,20.416767,1492600
1999-06-09,28.750000,30.787500,28.500000,30.118750,21.571672,1362088
1999-06-10,30.500000,32.531250,30.018749,31.650000,22.668388,1470184
1999-06-11,31.750000,31.793751,30.375000,30.762501,22.032742,891024
1999-06-14,30.125000,32.112499,28.762501,31.825001,22.793722,1712080
1999-06-15,32.250000,34.125000,31.262501,31.706249,22.708670,1741472
1999-06-16,32.487499,34.237499,31.943750,33.931252,24.302265,4331472
1999-06-17,34.625000,35.625000,34.006248,35.087502,25.130392,2950552
1999-06-18,35.375000,35.856251,33.962502,34.200001,24.494749,1865840
1999-06-21,33.918751,34.875000,33.918751,34.206249,24.499222,973048
1999-06-22,34.500000,35.250000,33.781250,34.237499,24.521605,2283776
1999-06-23,34.681252,34.681252,32.887501,33.131248,23.729286,461984
1999-06-24,33.000000,33.487499,32.250000,32.424999,23.223455,551784
1999-06-25,32.362499,33.312500,31.631250,32.393749,23.201075,2161088
1999-06-28,32.437500,33.000000,31.981251,32.150002,23.026497,417912
1999-06-29,32.250000,32.468750,31.625000,31.750000,22.740007,592752
1999-06-30,32.156250,32.156250,29.762501,31.531250,22.583336,468712
1999-07-01,31.625000,32.250000,31.387501,31.600000,22.632576,773008
1999-07-02,31.687500,33.062500,31.687500,32.256248,23.102591,1316728
1999-07-05,33.500000,33.987499,32.943748,33.468750,23.971010,903376
1999-07-06,33.506248,35.000000,33.262501,33.706249,24.141115,1275176
1999-07-07,34.375000,36.406250,34.375000,36.406250,26.074905,2227600
1999-07-08,37.500000,39.318748,37.362499,39.131248,28.026608,3407768
1999-07-09,39.362499,42.262501,39.362499,41.281250,29.566492,2890976
1999-07-12,42.262501,44.581249,41.887501,42.931252,30.748255,4712872
1999-07-13,44.000000,46.318748,43.393749,44.500000,31.871826,1954200
1999-07-14,45.000000,46.875000,41.250000,42.706249,30.587099,832192
1999-07-15,43.937500,43.937500,41.656250,42.193748,30.220034,774336
1999-07-16,42.025002,42.375000,40.750000,41.468750,29.700777,837424
1999-07-19,41.568748,41.875000,39.268749,39.625000,28.380249,355240
1999-07-20,40.500000,40.500000,38.031250,38.312500,27.440207,859584
1999-07-21,38.118752,41.250000,38.118752,40.775002,29.203903,1197160
1999-07-22,41.362499,43.093750,41.250000,41.718750,29.879826,798904
1999-07-23,42.737499,43.875000,41.500000,41.681252,29.852978,772696
1999-07-26,41.625000,45.018749,41.387501,44.543751,31.903162,2077392
1999-07-27,45.000000,47.168751,43.375000,45.587502,32.650707,1843720
1999-07-28,46.206249,46.737499,43.750000,43.956249,31.482376,965976
1999-07-29,44.799999,47.231251,43.000000,46.806252,33.523609,5331320
1999-07-30,46.987499,48.437500,46.000000,47.612499,34.101063,2557120
1999-08-02,47.375000,47.862499,45.743752,46.099998,33.017780,773768
1999-08-03,45.668751,48.375000,45.137501,47.406250,33.953342,3619504
1999-08-04,49.331249,51.200001,48.875000,51.200001,36.670506,3817408
1999-08-05,53.000000,54.625000,51.443748,53.237499,38.129795,4561816
1999-08-06,52.750000,53.481251,51.250000,51.525002,36.903275,1774440
1999-08-09,52.375000,53.112499,51.875000,52.231251,37.409103,1949920
1999-08-10,51.625000,51.674999,50.000000,50.337502,36.052757,1672736
1999-08-11,48.250000,51.250000,48.125000,50.056252,35.851330,831200
1999-08-12,50.468750,51.000000,49.756248,50.018749,35.824467,344032
1999-08-13,50.500000,50.500000,48.387501,48.781250,34.938145,635888
1999-08-16,50.250000,51.250000,49.437500,50.125000,35.900558,1266448
1999-08-17,50.618752,51.250000,49.125000,50.731251,36.334774,823728
1999-08-18,51.875000,54.793751,51.875000,54.793751,39.244423,2251416
1999-08-19,56.250000,56.625000,53.750000,54.037498,38.702774,1252552
1999-08-20,53.625000,58.125000,51.875000,55.318748,39.620438,2050672
1999-08-23,55.750000,55.750000,52.650002,53.306252,38.179039,871560
1999-08-24,53.500000,54.000000,50.637501,52.099998,37.315105,1023968
1999-08-25,53.750000,53.750000,50.012501,51.700001,37.028606,949208
1999-08-26,52.500000,52.625000,51.500000,51.724998,37.046509,589288
1999-08-27,52.250000,52.993752,51.037498,51.418751,36.827179,536440
1999-08-30,50.625000,51.862499,50.000000,50.381248,36.084106,290408
1999-08-31,50.500000,52.462502,49.412498,51.193748,36.666019,1325648
1999-09-01,53.087502,54.337502,51.875000,52.599998,37.673210,1683304
1999-09-02,52.125000,52.424999,51.000000,51.349998,36.777939,507008
1999-09-03,50.875000,51.843750,50.256248,50.668751,36.290009,461824
1999-09-06,50.625000,51.000000,49.143749,50.093750,35.878181,353232
1999-09-07,50.493752,51.118752,46.112499,47.349998,33.913052,1635368
1999-09-08,47.875000,47.875000,46.375000,46.837502,33.545986,1287416
1999-09-09,47.125000,47.900002,45.500000,46.218750,33.102825,1076672
1999-09-10,46.181252,46.187500,44.962502,45.518749,32.601467,924712
1999-09-13,45.518749,45.518749,45.518749,45.518749,32.601467,0
1999-09-14,45.849998,46.875000,45.006248,46.106251,33.022247,1491920
1999-09-15,46.843750,47.437500,45.112499,45.275002,32.426891,744864
1999-09-16,46.000000,46.000000,44.500000,44.812500,32.095638,594136
1999-09-17,45.437500,46.875000,44.750000,46.331249,33.183399,1105088
1999-09-20,46.625000,47.812500,45.762501,46.643749,33.407223,965208
1999-09-21,45.781250,47.500000,45.687500,46.537498,33.331120,757664
1999-09-22,47.487499,48.281250,46.756248,47.224998,33.823524,1127488
1999-09-23,46.875000,48.750000,45.631248,46.256248,33.129681,487952
1999-09-24,46.000000,47.299999,43.875000,45.450001,32.552227,759144
1999-09-27,45.750000,45.931252,44.393749,44.974998,32.212021,551544
1999-09-28,44.687500,44.687500,42.887501,43.193748,30.936253,715512
1999-09-29,43.750000,44.724998,43.750000,44.412498,31.809151,423592
1999-09-30,44.750000,45.362499,42.500000,42.843750,30.685575,503488
1999-10-01,43.250000,43.312500,41.250000,42.549999,30.475193,423208
1999-10-04,42.250000,42.500000,39.406250,39.956249,28.617489,336784
1999-10-05,39.437500,41.625000,39.325001,40.250000,28.827881,565536
1999-10-06,40.625000,41.875000,39.875000,40.025002,28.666729,882200
1999-10-07,41.500000,43.231251,40.781250,43.231251,30.963118,544656
1999-10-08,44.375000,46.693748,44.375000,46.693748,33.443027,500792
1999-10-11,50.431252,50.431252,49.812500,50.431252,36.119904,811216
1999-10-12,51.875000,53.000000,48.375000,51.243752,36.701836,1410416
1999-10-13,50.000000,50.593750,47.625000,49.537498,35.479786,575016
1999-10-14,50.000000,52.125000,49.906250,51.487499,36.876408,704464
1999-10-15,51.250000,51.250000,48.625000,49.256248,35.278347,618976
1999-10-18,50.625000,50.750000,48.125000,48.668751,34.857571,563304
1999-10-19,48.668751,48.668751,48.668751,48.668751,34.857571,0
1999-10-20,51.000000,51.875000,46.625000,47.206249,33.810085,868248
1999-10-21,48.000000,48.549999,47.250000,48.106251,34.454693,708776
1999-10-22,46.650002,48.112499,46.437500,46.718750,33.460941,252760
1999-10-25,47.937500,47.937500,46.375000,46.575001,33.357979,194584
1999-10-26,46.437500,46.437500,44.768749,45.006248,32.234398,536632
1999-10-27,46.250000,46.799999,43.875000,44.331249,31.750965,232664
1999-10-28,43.843750,46.099998,43.831249,45.287498,32.435841,316976
1999-10-29,45.075001,46.125000,42.250000,45.137501,32.328411,830744
1999-11-01,44.375000,47.987499,43.531250,47.187500,33.796658,913256
1999-11-02,48.000000,49.862499,45.012501,49.418751,35.394726,571320
1999-11-03,49.250000,49.312500,45.468750,45.718750,32.744713,382248
1999-11-04,45.375000,45.487499,44.000000,44.581249,31.930021,216384
1999-11-05,43.756248,45.500000,41.875000,43.506248,31.160076,612320
1999-11-08,87.012497,87.012497,87.012497,87.012497,62.320152,0
1999-11-09,43.375000,43.743752,42.250000,42.937500,30.752728,582736
1999-11-10,45.000000,45.500000,43.937500,45.049999,32.265751,194448
1999-11-11,44.900002,48.656250,44.375000,48.599998,34.808327,1093664
1999-11-12,48.250000,49.437500,47.250000,48.775002,34.933666,1339672
1999-11-15,49.299999,50.174999,44.875000,46.500000,33.304260,2211368
1999-11-16,46.750000,48.750000,46.000000,47.893749,34.302490,1655456
1999-11-17,48.737499,49.750000,47.500000,47.500000,34.020485,733000
1999-11-18,47.512501,51.299999,47.500000,50.443748,36.128857,2222672
1999-11-19,51.125000,52.750000,50.662498,51.775002,37.082333,2924264
1999-11-22,52.406250,55.500000,52.387501,54.737499,39.204128,1802512
1999-11-23,109.474998,109.474998,109.474998,109.474998,78.408257,0
1999-11-24,55.500000,55.625000,52.625000,52.937500,37.914928,1092152
1999-11-25,53.125000,53.750000,52.812500,53.393749,38.241707,825312
1999-11-26,54.250000,54.750000,53.287498,53.674999,38.443150,619792
1999-11-29,53.674999,53.674999,51.875000,52.168751,37.364334,445704
1999-11-30,52.000000,52.099998,50.637501,50.931252,36.478012,521808
1999-12-01,51.306252,51.687500,50.006248,50.756248,36.352673,355480
1999-12-02,51.125000,52.812500,50.875000,52.143749,37.346436,939136
1999-12-03,52.500000,53.125000,48.250000,48.793751,34.947102,942016
1999-12-06,50.000000,50.000000,47.750000,48.256248,34.562130,914200
1999-12-07,48.512501,52.118752,48.512501,52.118752,37.328522,720560
1999-12-08,53.750000,56.000000,50.637501,50.943748,36.486973,948008
1999-12-09,51.125000,51.500000,50.250000,50.525002,36.187046,331136
1999-12-10,51.000000,51.500000,50.125000,50.712502,36.321342,206704
1999-12-13,50.512501,51.125000,50.268749,50.656250,36.281059,201488
1999-12-14,50.625000,51.000000,48.750000,49.206249,35.242542,601376
1999-12-15,48.750000,49.618752,48.500000,49.168751,35.215675,283224
1999-12-16,50.000000,50.000000,49.125000,49.468750,35.430542,328752
1999-12-17,51.243752,51.243752,48.656250,49.099998,35.166443,453304
1999-12-20,49.750000,50.375000,47.250000,47.606251,34.096584,563656
1999-12-21,49.375000,49.375000,46.875000,47.443748,33.980190,518264
1999-12-22,48.625000,50.224998,48.375000,49.237499,35.264923,433864
1999-12-23,49.875000,50.000000,48.875000,48.912498,35.032146,161024
1999-12-24,48.875000,49.681252,47.500000,48.737499,34.906803,366720
1999-12-27,48.250000,48.375000,47.500000,47.756248,34.204010,152256
1999-12-28,48.250000,51.212502,47.750000,50.268749,36.003517,377216
1999-12-29,50.750000,53.612499,50.750000,52.787498,37.807503,624552
1999-12-30,53.750000,54.000000,51.875000,52.468750,37.579208,495192
1999-12-31,52.468750,52.468750,52.468750,52.468750,37.579208,0
2000-01-03,56.662498,56.668751,56.112499,56.668751,40.587341,537560
2000-01-04,61.200001,61.206249,61.200001,61.206249,43.837185,299760
2000-01-05,66.106247,66.106247,56.393749,64.356247,46.093281,1820968
2000-01-06,66.000000,68.750000,64.750000,65.568748,46.961704,1590960
2000-01-07,64.375000,65.250000,61.250000,62.049999,44.441502,728416
2000-01-10,63.737499,66.875000,61.462502,62.150002,44.513119,667632
2000-01-11,64.250000,67.125000,63.762501,66.599998,47.700302,2003056
2000-01-12,67.500000,68.750000,61.275002,61.281250,43.890907,1088072
2000-01-13,64.500000,65.000000,58.187500,62.375000,44.674271,687632
2000-01-14,62.500000,65.625000,61.262501,64.875000,46.464825,635584
2000-01-17,67.250000,70.068748,67.250000,70.068748,50.184681,1304032
2000-01-18,71.250000,74.493752,68.781250,71.743752,51.384346,2344184
2000-01-19,75.125000,77.487503,71.500000,74.900002,53.644920,2619848
2000-01-20,74.743752,74.743752,70.750000,71.543747,51.241119,857464
2000-01-21,73.125000,73.125000,68.000000,68.750000,49.240181,732360
2000-01-24,67.387497,68.737503,63.906250,64.337502,46.079845,366120
2000-01-25,64.500000,64.968750,61.400002,63.406250,45.412872,729352
2000-01-26,63.406250,63.406250,63.406250,63.406250,45.412872,0
2000-01-27,67.500000,67.500000,59.375000,62.412498,44.701126,741040
2000-01-28,63.500000,64.987503,62.500000,63.887501,45.757553,454952
2000-01-31,63.375000,64.687500,62.500000,63.468750,45.457630,317448
2000-02-01,63.625000,64.218750,59.375000,60.243752,43.147831,1078464
2000-02-02,62.500000,65.068748,62.250000,65.068748,46.603580,718440
2000-02-03,67.500000,69.837502,64.381248,64.900002,46.482716,416304
2000-02-04,64.500000,65.362503,62.625000,63.650002,45.587444,253632
2000-02-07,62.125000,64.112503,62.125000,63.231251,45.287533,232224
2000-02-08,64.362503,68.293747,64.362503,68.293747,48.913395,971896
2000-02-09,72.500000,73.625000,65.000000,66.150002,47.377995,1118936
2000-02-10,66.906250,71.443748,66.906250,71.406250,51.142639,3064944
2000-02-11,73.625000,77.118752,73.625000,77.118752,55.234039,3020944
2000-02-14,82.437500,83.000000,77.500000,81.724998,58.533131,3395328
2000-02-15,78.125000,78.493752,75.187500,75.187500,53.850842,450472
2000-02-16,76.125000,76.250000,69.175003,69.175003,49.544579,147280
2000-02-17,63.781250,69.862503,63.643749,66.181252,47.400379,1182056
2000-02-18,65.625000,67.312500,61.275002,62.000000,44.405674,1741096
2000-02-21,63.125000,64.375000,61.500000,63.474998,45.462105,989320
2000-02-22,61.406250,65.000000,61.406250,64.425003,46.142521,2016696
2000-02-23,65.500000,69.375000,64.125000,64.343750,46.084332,593216
2000-02-24,65.625000,69.349998,63.000000,64.224998,45.999268,1270200
2000-02-25,66.750000,66.750000,61.250000,62.018749,44.419109,226032
2000-02-28,61.250000,64.125000,59.500000,63.781250,45.681458,496560
2000-02-29,62.875000,63.993752,59.375000,60.268749,43.165726,847288
2000-03-01,61.250000,61.250000,55.500000,57.556252,41.222980,688080
2000-03-02,58.750000,58.762501,52.956249,52.962502,37.932842,944560
2000-03-03,48.750000,49.987499,48.743752,48.918751,35.036621,1154080
2000-03-06,49.743752,51.031250,47.687500,50.306252,36.030384,433704
2000-03-07,49.125000,49.375000,46.281250,46.287498,33.152061,296216
2000-03-08,45.887501,49.625000,43.125000,43.756248,31.339134,391096
2000-03-09,44.125000,44.125000,40.256248,40.256248,28.832359,463136
2000-03-10,41.125000,43.481251,40.000000,43.481251,31.142183,679320
2000-03-13,44.212502,46.962502,43.125000,46.962502,33.635513,537496
2000-03-14,49.837502,50.062500,46.875000,48.424999,34.682987,1145016
2000-03-15,48.112499,48.112499,44.556252,44.556252,31.912119,134040
2000-03-16,41.875000,43.750000,40.993752,40.993752,29.360579,643488
2000-03-17,40.993752,40.993752,40.993752,40.993752,29.360579,0
2000-03-20,40.993752,40.993752,40.993752,40.993752,29.360579,0
2000-03-21,41.000000,44.275002,40.375000,43.806252,31.374947,596232
2000-03-22,44.625000,47.312500,44.375000,46.150002,33.053589,1691736
2000-03-23,47.500000,47.750000,42.462502,42.462502,30.412519,222344
2000-03-24,40.887501,41.875000,39.500000,41.281250,29.566492,578392
2000-03-27,41.875000,44.118752,41.875000,42.456249,30.408049,670760
2000-03-28,44.562500,45.625000,43.062500,43.612499,31.236168,700520
2000-03-29,44.812500,46.312500,43.500000,43.931252,31.464474,1214672
2000-03-30,42.637501,42.637501,40.418751,40.706249,29.154652,773392
2000-03-31,40.500000,40.618752,38.562500,39.731251,28.456347,1317552
2000-04-03,39.875000,41.125000,36.556252,36.587502,26.666155,604024
2000-04-04,33.875000,38.125000,33.662498,37.087502,27.030563,1612376
2000-04-05,37.750000,40.049999,36.512501,39.437500,28.743320,2014200
2000-04-06,40.000000,40.500000,37.125000,39.299999,28.643101,1659560
2000-04-07,39.875000,42.443748,39.875000,42.443748,30.934374,1283664
2000-04-10,42.500000,45.618752,42.500000,44.393749,32.355595,1663456
2000-04-11,43.750000,43.875000,41.393749,43.556252,31.745199,444704
2000-04-12,43.125000,43.125000,40.125000,40.356251,29.412937,668392
2000-04-13,38.875000,39.281250,37.875000,38.506248,28.064594,624784
2000-04-14,38.506248,38.506248,38.506248,38.506248,28.064594,0
2000-04-17,36.906250,36.906250,35.431252,35.474998,25.855326,1138448
2000-04-18,36.250000,36.868752,34.400002,35.000000,25.509130,870992
2000-04-19,36.125000,37.075001,35.000000,35.468750,25.850771,445904
2000-04-20,34.875000,36.250000,33.250000,35.281250,25.714111,519592
2000-04-21,35.281250,35.281250,35.281250,35.281250,25.714111,0
2000-04-24,33.937500,35.562500,33.937500,35.025002,25.527353,194352
2000-04-25,34.125000,37.793751,33.406250,36.693748,26.743582,566576
2000-04-26,38.875000,38.875000,36.812500,38.556252,28.101048,421360
2000-04-27,39.375000,39.625000,35.474998,35.474998,25.855326,356088
2000-04-28,35.375000,35.375000,32.637501,33.625000,24.506981,579600
2000-05-01,33.625000,33.625000,33.625000,33.625000,24.506981,0
2000-05-02,33.625000,34.000000,31.375000,33.418751,24.356663,657472
2000-05-03,32.500000,34.375000,32.012501,33.349998,24.306553,261632
2000-05-04,33.250000,34.625000,33.125000,33.750000,24.598089,3411344
2000-05-05,34.375000,37.799999,34.000000,37.343750,27.217331,3491640
2000-05-08,38.125000,39.000000,34.750000,35.187500,25.645788,693576
2000-05-09,34.187500,34.487499,33.000000,34.099998,24.853180,788992
2000-05-10,34.987499,34.987499,32.500000,32.724998,23.851032,836264
2000-05-11,31.500000,32.243752,28.799999,28.799999,20.990370,1206560
2000-05-12,28.500000,28.750000,25.343750,25.562500,18.630775,2059304
2000-05-15,25.012501,27.125000,24.125000,26.893749,19.601028,1283496
2000-05-16,27.437500,27.493750,26.131250,26.618750,19.400606,970312
2000-05-17,27.250000,28.424999,26.250000,26.612499,19.396048,611344
2000-05-18,25.750000,26.437500,25.750000,26.231251,19.118185,202096
